(113, 37) 0.00357843154998
(117, 37) 0.00357843154998
(122, 103) 0.0035783508548
(77, 0) 0.00357820716147
(127, 12) 0.00357788750302
(69, 2) 0.00357737067156
(121, 21) 0.00357684842813
(121, 106) 0.00357409648669
(88, 80) 0.00357303148945
(52, 36) 0.00357213489688
(106, 100) 0.00357108864508
(127, 126) 0.00356942738929
(99, 78) 0.00356758913128
(106, 60) 0.00356740144274
(106, 25) 0.00356685030976
(110, 32) 0.00356480466352
(49, 0) 0.003563364326
(32, 15) 0.00356330459834
(96, 12) 0.00356194062961
(48, 10) 0.00356100753968
(107, 76) 0.00355856295294
(113, 76) 0.00355856295294
(117, 76) 0.00355856295294
(82, 73) 0.00355780427307
(123, 63) 0.00355409908076
(115, 37) 0.00355393537285
(10, 2) 0.00355169398581
(94, 80) 0.00355107425714
(68, 10) 0.00355044885543
(110, 80) 0.00354733105271
(81, 7) 0.00354726531414
(117, 114) 0.0035464428011
(24, 23) 0.00354449746628
(103, 22) 0.00354426890626
(97, 60) 0.00354289290294
(72, 68) 0.00354287038834
(114, 83) 0.00354270076249
(88, 6) 0.0035417797421
(88, 20) 0.0035417797421
(88, 74) 0.0035417797421
(81, 32) 0.00354073358839
(16, 6) 0.00353787280453
(98, 10) 0.00353703578646
(70, 60) 0.00353498233886
(126, 39) 0.00353414573202
(57, 34) 0.00353347606779
(66, 0) 0.00353335306824
(88, 32) 0.00353154778291
(109, 48) 0.00352625065578
(52, 48) 0.00352398056405
(82, 10) 0.00352298189769
(99, 37) 0.00351764962979
(82, 80) 0.00351704626675
(33, 0) 0.00351667409558
(110, 12) 0.00351632283321
(74, 72) 0.00351480552765
(107, 72) 0.00351480552765
(113, 72) 0.00351480552765
(117, 72) 0.00351480552765
(91, 7) 0.00351400239996
(27, 2) 0.00351184178864
(120, 57) 0.00350597371765
(99, 12) 0.00350475259574
(70, 3) 0.00350379697945
(99, 86) 0.00350196687759
(52, 40) 0.0035014125132
(68, 23) 0.00349972947078
(42, 12) 0.00349645747528
(88, 34) 0.0034931700447
(46, 32) 0.00349229735509
(127, 21) 0.00348494572546
(82, 72) 0.00348334202203
(34, 12) 0.00348141347779
(90, 32) 0.00348022461204
(96, 23) 0.00347583611392
(80, 73) 0.00347484143412
(91, 32) 0.00347067688825
(129, 32) 0.00347045737028
(80, 9) 0.00346930882137
(120, 58) 0.00346665363701
(43, 32) 0.00346535984966
(89, 12) 0.00346520174681
(20, 12) 0.00346452782986
(74, 12) 0.00346452782986
(107, 12) 0.00346452782986
(113, 12) 0.00346452782986
(117, 12) 0.00346452782986
(94, 7) 0.00346349558318
(106, 31) 0.00346319801368
(78, 32) 0.00346123597063
(81, 3) 0.00346024933953
(97, 87) 0.00345991016336
(83, 80) 0.00345700514603
(107, 102) 0.00345693220492
(113, 102) 0.00345693220492
(117, 102) 0.00345693220492
(83, 73) 0.00345640694543
(96, 10) 0.00345572250407
(95, 9) 0.0034530301369
(55, 31) 0.00345257368096
(110, 95) 0.00344723589246
(96, 66) 0.00344653333344
(110, 21) 0.0034463106234
(70, 50) 0.00344269440656
(98, 76) 0.00343854731125
(32, 22) 0.00343707283587
(83, 32) 0.00343609481786
(59, 2) 0.00343374397685
(89, 32) 0.00343233064666
(107, 86) 0.00343192699586
(113, 86) 0.00343192699586
(117, 86) 0.00343192699586
(52, 11) 0.00342954791375
(123, 121) 0.00342949344532
(103, 92) 0.00342780961684
(73, 25) 0.0034276359521
(16, 4) 0.00342690262544
(9, 4) 0.00342539052181
(99, 97) 0.00342373894231
(32, 18) 0.00342320248851
(114, 109) 0.00342241840831
(20, 10) 0.00342020299699
(74, 10) 0.00342020299699
(107, 10) 0.00342020299699
(113, 10) 0.00342020299699
(117, 10) 0.00342020299699
(103, 39) 0.00342010170263
(66, 63) 0.00341974786393
(28, 2) 0.0034182522419
(52, 16) 0.00341794291557
(102, 66) 0.00341709296612
(121, 70) 0.00341550085522
(123, 50) 0.00341182400621
(95, 73) 0.00341074455848
(68, 66) 0.00341069316313
(108, 80) 0.00341064906096
(51, 12) 0.00341062283125
(15, 2) 0.00340999655553
(129, 80) 0.00340508226265
(88, 4) 0.00340475976197
(94, 21) 0.00340375497667
(91, 80) 0.00340128048662
(99, 72) 0.00340088795417
(57, 4) 0.00339995858871
(9, 2) 0.00339874740674
(78, 6) 0.00339847791842
(78, 20) 0.00339847791842
(78, 74) 0.00339847791842
(70, 21) 0.00339451482566
(122, 0) 0.00339074137625
(70, 7) 0.00338984726279
(120, 109) 0.00338692685689
(69, 0) 0.00338646811306
(122, 2) 0.00338318836312
(67, 25) 0.00337940528076
(86, 83) 0.00337923315392
(126, 70) 0.0033769682732
(123, 0) 0.00337374235966
(96, 33) 0.00337316379505
(32, 27) 0.00337220652242
(103, 38) 0.00337175180513
(78, 34) 0.00336934420025
(114, 2) 0.00336923027681
(120, 76) 0.00336890161438
(109, 10) 0.00336882508357
(103, 50) 0.00336806186107
(60, 33) 0.00336725928741
(32, 9) 0.00336604538897
(77, 63) 0.00336539116268
(97, 33) 0.00336485848016
(107, 105) 0.00336242042014
(113, 105) 0.00336242042014
(117, 105) 0.00336242042014
(95, 6) 0.00336220392594
(95, 20) 0.00336220392594
(95, 74) 0.00336220392594
(84, 12) 0.00336152657805
(109, 87) 0.0033600260451
(118, 103) 0.00335952625024
(99, 23) 0.00335886986524
(130, 68) 0.00335758074865
(23, 2) 0.00335716479063
(86, 2) 0.00335615714846
(95, 34) 0.00335567718462
(98, 73) 0.00335162649953
(68, 59) 0.00335101262956
(77, 60) 0.00335029252184
(108, 95) 0.00334986673987
(20, 19) 0.00334853142165
(74, 19) 0.00334853142165
(107, 19) 0.00334853142165
(113, 19) 0.00334853142165
(117, 19) 0.00334853142165
(57, 32) 0.00334835842664
(127, 3) 0.00334824148542
(57, 23) 0.0033480757817
(28, 0) 0.00334783019549
(102, 2) 0.00334548127784
(72, 2) 0.00334456895358
(67, 0) 0.00334342944167
(102, 83) 0.00334246634982
(108, 32) 0.00334242251111
(120, 81) 0.00333753543619
(94, 86) 0.00333648773839
(129, 95) 0.00333402978916
(109, 73) 0.00333354216227
(105, 83) 0.00333252022877
(99, 87) 0.00333125450667
(37, 6) 0.00333086899177
(37, 20) 0.00333086899177
(95, 45) 0.00332907448896
(105, 2) 0.00332796390208
(97, 9) 0.00332493898064
(76, 32) 0.00332405091645
(66, 50) 0.00332366082843
(121, 97) 0.00332138061025
(114, 91) 0.00332079329687
(99, 19) 0.00331856885655
(34, 23) 0.00331581629102
(114, 28) 0.00331243589117
(90, 21) 0.00331109152623
(48, 32) 0.00331101566953
(130, 96) 0.00331084797473
(121, 3) 0.00331046998683
(112, 25) 0.00330902411762
(45, 37) 0.00330601557352
(40, 3) 0.00330197770549
(67, 63) 0.00330094836112
(123, 7) 0.00330093412627
(130, 97) 0.00330086744927
(122, 25) 0.00329956249291
(69, 63) 0.00329905320518
(67, 2) 0.00329832224489
(34, 19) 0.00329826224406
(73, 68) 0.00329328413185
(109, 45) 0.00329316882026
(75, 32) 0.00329217566951
(97, 38) 0.0032919126
(126, 99) 0.00329025904875
(88, 86) 0.00328965367194
(58, 23) 0.00328939299898
(74, 23) 0.00328882998351
(107, 23) 0.00328882998351
(113, 23) 0.00328882998351
(117, 23) 0.00328882998351
(108, 12) 0.00328723964626
(66, 60) 0.00328567605687
(127, 98) 0.00328539482228
(98, 16) 0.00328488120496
(98, 88) 0.00328341713896
(80, 34) 0.00328294659436
(110, 3) 0.00328255611818
(121, 10) 0.00328209944746
(96, 72) 0.00328126485702
(74, 63) 0.00328088290442
(107, 63) 0.00328088290442
(113, 63) 0.00328088290442
(117, 63) 0.00328088290442
(120, 110) 0.00327868057871
(121, 86) 0.00327784846739
(83, 10) 0.00327762325128
(25, 9) 0.00327709965165
(121, 33) 0.00327550845096
(57, 3) 0.00327337691416
(95, 3) 0.00327285238905
(99, 73) 0.00327101723648
(103, 0) 0.00327073746136
(80, 45) 0.00327031490309
(114, 88) 0.0032693995367
(57, 7) 0.00326887766703
(126, 34) 0.00326687625307
(113, 112) 0.00326610637465
(117, 112) 0.00326610637465
(19, 12) 0.00326510043884
(126, 87) 0.00326253355132
(99, 63) 0.00326170940631
(107, 87) 0.00326121462494
(113, 87) 0.00326121462494
(117, 87) 0.00326121462494
(96, 59) 0.00325864173559
(24, 10) 0.0032579084865
(103, 77) 0.0032566419188
(37, 34) 0.00325612751272
(115, 96) 0.00325599066574
(96, 79) 0.00325533705986
(112, 68) 0.00325423409279
(103, 28) 0.00325365555966
(121, 102) 0.00325344991956
(90, 12) 0.00324883431664
(127, 96) 0.00324716480061
(18, 12) 0.0032466967364
(86, 24) 0.00324653592299
(121, 105) 0.00324478008063
(115, 68) 0.00324424470344
(70, 10) 0.00324395626596
(120, 11) 0.00324389553829
(18, 2) 0.00324361473437
(129, 126) 0.00323989528317
(126, 6) 0.00323915015047
(126, 20) 0.00323915015047
(126, 74) 0.00323915015047
(126, 107) 0.00323915015047
(126, 113) 0.00323915015047
(126, 117) 0.00323915015047
(80, 6) 0.0032385623014
(80, 20) 0.0032385623014
(80, 74) 0.0032385623014
(114, 82) 0.00323774953288
(78, 23) 0.0032362474655
(70, 23) 0.00323520365256
(92, 33) 0.00323474963768
(40, 21) 0.00323318646871
(115, 2) 0.00323036395349
(122, 63) 0.00322994487738
(97, 73) 0.00322937951736
(98, 87) 0.00322931146501
(83, 9) 0.00322902026244
(83, 4) 0.00322696640089
(124, 2) 0.00322612599606
(91, 21) 0.0032257422054
(66, 25) 0.0032252269499
(73, 24) 0.00322427218847
(123, 48) 0.00322426664294
(94, 9) 0.00322373055374
(87, 68) 0.00322015172941
(81, 10) 0.00321968738548
(94, 23) 0.00321936824188
(39, 2) 0.00321932467401
(94, 32) 0.00321882623806
(98, 57) 0.00321768910666
(69, 60) 0.00321706753543
(100, 66) 0.00321677417339
(121, 66) 0.0032155580634
(123, 92) 0.0032136225981
(40, 32) 0.00321232328797
(68, 49) 0.00321213552799
(81, 23) 0.00321212634581
(120, 94) 0.00321156639586
(79, 63) 0.00321115132602
(69, 25) 0.00320966778997
(98, 90) 0.00320954164802
(69, 38) 0.00320765157352
(98, 97) 0.00320460273788
(97, 55) 0.00320378540199
(63, 10) 0.00320252196306
(80, 3) 0.00320169394432
(74, 73) 0.00320097735475
(107, 73) 0.00320097735475
(113, 73) 0.00320097735475
(117, 73) 0.00320097735475
(88, 23) 0.00319970187751
(74, 25) 0.00319955443034
(107, 25) 0.00319955443034
(113, 25) 0.00319955443034
(117, 25) 0.00319955443034
(91, 3) 0.00319843468457
(121, 23) 0.00319744592688
(89, 7) 0.0031953074015
(115, 97) 0.00319235761204
(86, 82) 0.00319199766784
(107, 75) 0.00319082520481
(113, 75) 0.00319082520481
(117, 75) 0.00319082520481
(79, 33) 0.00319069940306
(95, 4) 0.00319037845116
(68, 67) 0.00318994071526
(60, 49) 0.00318966795142
(122, 12) 0.00318491357998
(99, 75) 0.00318097953632
(79, 10) 0.00318043615241
(48, 9) 0.00318002748263
(99, 25) 0.00317996927017
(27, 0) 0.0031792557652
(73, 48) 0.0031784663193
(92, 69) 0.0031732291045
(52, 24) 0.00317212667811
(122, 92) 0.00317113031596
(121, 72) 0.00316878624295
(120, 19) 0.00316802336912
(124, 63) 0.00316646448635
(77, 50) 0.00316638043744
(98, 78) 0.00316385384384
(89, 4) 0.00316310977001
(42, 2) 0.00316309769711
(124, 92) 0.00316305094978
(112, 96) 0.00316222172088
(63, 49) 0.00316092359057
(66, 55) 0.00315876302157
(66, 10) 0.00315852202552
(87, 24) 0.00315800814248
(94, 87) 0.00315761811067
(103, 27) 0.00315720646825
(120, 36) 0.00315665686979
(49, 38) 0.00315529019504
(96, 69) 0.00315370121506
(49, 25) 0.00315138106777
(19, 6) 0.0031508561914
(102, 63) 0.00315080612606
(100, 33) 0.00315066355937
(123, 78) 0.0031496319621
(100, 70) 0.0031482570856
(118, 2) 0.00314778564266
(34, 25) 0.00314697948418
(24, 9) 0.0031458155358
(63, 33) 0.00314566417872
(124, 0) 0.00314530758095
(127, 86) 0.00314508810457
(60, 27) 0.00314460032182
(78, 72) 0.00314435316149
(92, 77) 0.00314352657556
(78, 4) 0.00314330206459
(123, 70) 0.00314260066261
(92, 49) 0.00313966374376
(21, 10) 0.00313945292605
(77, 55) 0.0031391833501
(92, 70) 0.00313794492625
(97, 6) 0.00313753399911
(97, 20) 0.00313753399911
(97, 74) 0.00313753399911
(102, 82) 0.00313675489784
(91, 4) 0.00313569820436
(43, 12) 0.00313508578058
(88, 72) 0.00313382240418
(92, 66) 0.00313363068359
(102, 48) 0.00313336909625
(127, 68) 0.0031325725601
(114, 63) 0.00313218062722
(88, 21) 0.00313150014105
(86, 48) 0.00312992842482
(39, 12) 0.00312914685901
(57, 21) 0.0031281351186
(70, 31) 0.00312702545557
(105, 82) 0.00312680877678
(123, 109) 0.00312625764737
(79, 50) 0.00312561064552
(82, 9) 0.00312552120813
(79, 72) 0.00312486698143
(126, 73) 0.00312474591869
(52, 17) 0.00312445587297
(84, 68) 0.00312444252031
(86, 63) 0.00312228606609
(37, 7) 0.00312179845483
(32, 6) 0.00312067620232
(32, 20) 0.00312067620232
(66, 23) 0.00311993593511
(126, 3) 0.00311906459174
(98, 37) 0.003118036063
(103, 30) 0.00311767633684
(80, 4) 0.00311664826152
(68, 28) 0.00311584553473
(60, 28) 0.00311578634149
(96, 77) 0.00311502532343
(22, 2) 0.00311451556992
(96, 28) 0.00311439166724
(110, 96) 0.00311423534809
(72, 24) 0.00311411527576
(79, 23) 0.00311399054041
(81, 73) 0.0031130080241
(59, 38) 0.00311278743721
(90, 68) 0.00311205906083
(123, 82) 0.00310996832545
(96, 49) 0.0031099422775
(70, 38) 0.00310923831917
(102, 24) 0.00310665039223
(60, 15) 0.003106093195
(127, 114) 0.00310534900443
(114, 48) 0.00310504424941
(88, 68) 0.00310387463354
(124, 12) 0.0031008623632
(68, 51) 0.00310075000536
(40, 23) 0.00309936433953
(36, 23) 0.00309879962293
(76, 34) 0.00309843999124
(21, 19) 0.00309652820737
(122, 121) 0.00309599621619
(126, 4) 0.00309482878504
(103, 60) 0.00309447510369
(72, 66) 0.00309157514156
(105, 63) 0.00309091425249
(99, 10) 0.0030904980159
(105, 24) 0.00309040966452
(49, 31) 0.00308940433688
(126, 45) 0.0030882522066
(76, 37) 0.00308753270828
(12, 2) 0.00308728920808
(95, 21) 0.00308680265899
(123, 83) 0.0030863691736
(97, 79) 0.00308488975581
(103, 55) 0.00308392222915
(94, 72) 0.00308317262071
(126, 98) 0.00308205549963
(77, 38) 0.00308033963378
(62, 23) 0.00308023920368
(127, 102) 0.00307915912769
(96, 67) 0.00307695232884
(127, 105) 0.00307612201569
(6, 0) 0.00307427577964
(20, 0) 0.00307427577964
(74, 0) 0.00307427577964
(107, 0) 0.00307427577964
(113, 0) 0.00307427577964
(117, 0) 0.00307427577964
(120, 88) 0.00307321181469
(120, 90) 0.0030728171648
(51, 2) 0.00307215777416
(123, 81) 0.00307036523281
(67, 6) 0.00306984821263
(67, 20) 0.00306984821263
(122, 60) 0.00306828885839
(77, 25) 0.00306793994263
(83, 3) 0.00306627329032
(25, 15) 0.00306623673608
(98, 63) 0.00306559569026
(121, 82) 0.00306531459583
(34, 10) 0.00306431475371
(80, 21) 0.0030627015705
(60, 39) 0.00306041530821
(67, 38) 0.00305962594954
(86, 66) 0.00305920797983
(105, 48) 0.0030588471498
(126, 9) 0.0030584031838
(36, 10) 0.00305798242011
(89, 21) 0.00305756150809
(81, 72) 0.00305748040758
(99, 11) 0.0030556412174
(127, 23) 0.00305531875885
(92, 59) 0.00305378255118
(89, 86) 0.00305333796279
(110, 86) 0.0030520735217
(15, 0) 0.00304975544935
(70, 55) 0.00304966754756
(79, 73) 0.00304911368175
(120, 82) 0.00304907747871
(120, 83) 0.00304837161072
(83, 68) 0.00304833754578
(114, 98) 0.00304822252358
(126, 21) 0.00304807021348
(67, 34) 0.00304579288918
(129, 12) 0.00304522294367
(81, 68) 0.00304493046174
(100, 97) 0.00304372860203
(103, 17) 0.00304364878297
(109, 96) 0.00304358501016
(59, 6) 0.00304350996008
(59, 20) 0.00304350996008
(100, 77) 0.00304311331679
(123, 27) 0.00304311110866
(110, 7) 0.0030424366428
(88, 73) 0.00304212333724
(109, 68) 0.00304114182026
(110, 68) 0.00304070696558
(63, 23) 0.00303970509027
(59, 25) 0.00303903026427
(72, 63) 0.00303834385628
(36, 25) 0.00303689030104
(92, 79) 0.00303289122707
(100, 69) 0.00303226812619
(121, 69) 0.00303169714086
(105, 66) 0.00303101473346
(72, 48) 0.00303007928107
(88, 10) 0.00303003686857
(37, 4) 0.00302998612791
(119, 63) 0.00302966502276
(106, 66) 0.00302952549829
(129, 68) 0.00302888112415
(63, 15) 0.00302845366016
(52, 43) 0.00302773817953
(122, 100) 0.00302718481756
(37, 21) 0.00302678622283
(42, 0) 0.00302554951141
(76, 6) 0.00302480874666
(76, 20) 0.00302480874666
(76, 74) 0.00302480874666
(34, 11) 0.00302144048124
(110, 102) 0.00302136645321
(98, 19) 0.00302122880167
(123, 79) 0.00302079310355
(78, 73) 0.00301970071393
(119, 79) 0.00301838046398
(114, 90) 0.0030177555101
(79, 0) 0.00301613022911
(99, 0) 0.00301583727383
(69, 50) 0.00301541620901
(37, 2) 0.00301283397763
(89, 68) 0.00301258232424
(76, 4) 0.00301255052889
(45, 25) 0.00301255017299
(75, 6) 0.00301124423944
(75, 20) 0.00301124423944
(75, 74) 0.00301124423944
(120, 48) 0.00301094696385
(66, 38) 0.00300938328771
(110, 105) 0.00300748527038
(99, 92) 0.00300666894996
(63, 59) 0.00300634801579
(96, 87) 0.00300573165064
(114, 79) 0.0030054574421
(67, 60) 0.00300423417064
(82, 81) 0.00300344559201
(62, 10) 0.00300326278688
(18, 0) 0.00300324228661
(107, 92) 0.00300243639702
(113, 92) 0.00300243639702
(117, 92) 0.00300243639702
(91, 86) 0.00300123407438
(121, 49) 0.00300120586152
(82, 45) 0.00300063270071
(129, 96) 0.00299947638886
(115, 79) 0.00299940247845
(30, 12) 0.00299876541162
(83, 76) 0.00299833916567
(86, 79) 0.00299660851289
(59, 34) 0.00299410201092
(60, 22) 0.00299384443348
(98, 25) 0.00299288463659
(89, 3) 0.00299260109244
(121, 77) 0.00299257751787
(96, 70) 0.00299189224693
(27, 25) 0.00299163426583
(119, 0) 0.00299161783095
(39, 25) 0.00299072009281
(60, 59) 0.00299028684267
(118, 63) 0.00299010849681
(78, 3) 0.0029867110638
(32, 21) 0.00298661211317
(51, 0) 0.00298638624599
(102, 79) 0.00298593264227
(98, 70) 0.00298567241849
(22, 0) 0.00298562209951
(20, 11) 0.00298560133567
(74, 11) 0.00298560133567
(107, 11) 0.00298560133567
(113, 11) 0.00298560133567
(117, 11) 0.00298560133567
(126, 81) 0.00298497735445
(112, 37) 0.00298291468185
(33, 10) 0.00298254857898
(119, 25) 0.00298252179441
(92, 28) 0.00298171126616
(34, 0) 0.00298107591456
(89, 23) 0.00297944913603
(123, 98) 0.00297898192426
(108, 68) 0.00297869009968
(127, 72) 0.00297761209385
(83, 45) 0.00297720853278
(123, 24) 0.00297591983176
(38, 33) 0.002974857528
(69, 31) 0.00297321392495
(120, 89) 0.00297282279151
(75, 4) 0.00297203574766
(42, 6) 0.00297115965042
(42, 20) 0.00297115965042
(124, 38) 0.002971153446
(114, 51) 0.00297065197831
(118, 0) 0.00297034062557
(120, 91) 0.00297008780811
(105, 79) 0.00296841526651
(33, 31) 0.00296792757688
(94, 73) 0.00296448414706
(79, 60) 0.00296429404402
(37, 25) 0.00296275058718
(119, 10) 0.00296252746298
(97, 37) 0.00296198425935
(28, 25) 0.00295909382449
(95, 7) 0.00295901305123
(97, 45) 0.002957838989
(20, 18) 0.00295732639826
(74, 18) 0.00295732639826
(107, 18) 0.00295732639826
(113, 18) 0.00295732639826
(117, 18) 0.00295732639826
(88, 87) 0.00295687172348
(99, 18) 0.0029556141741
(57, 10) 0.00295483003542
(70, 9) 0.00295445929401
(16, 7) 0.00295396443596
(87, 48) 0.00295387414259
(95, 37) 0.00295350800935
(96, 15) 0.00295253788126
(100, 49) 0.00295161657624
(68, 34) 0.00295064772889
(86, 81) 0.00294960367643
(103, 100) 0.00294786967182
(95, 81) 0.00294747146236
(19, 4) 0.00294745478873
(123, 84) 0.00294646090976
(124, 60) 0.00294622233792
(75, 34) 0.00294609576145
(92, 15) 0.00294425033164
(115, 109) 0.00294281752826
(106, 97) 0.00294087679209
(119, 60) 0.00294084094874
(96, 73) 0.00293968272324
(66, 33) 0.00293958906992
(76, 21) 0.00293888494114
(110, 23) 0.00293731047257
(121, 59) 0.00293666805511
(109, 9) 0.00293652464527
(32, 4) 0.0029356481121
(91, 68) 0.00293559978816
(21, 18) 0.00293554095684
(39, 0) 0.0029354462908
(42, 34) 0.00293527983381
(127, 87) 0.00293388927799
(75, 23) 0.00293311753637
(100, 15) 0.00293290585794
(73, 66) 0.00293262513594
(78, 10) 0.00293239609557
(96, 34) 0.00293236831506
(124, 25) 0.00293177744097
(99, 67) 0.0029317565459
(52, 30) 0.00293144980895
(120, 40) 0.00293118451801
(114, 21) 0.00293117747846
(68, 6) 0.00292985941598
(68, 20) 0.00292985941598
(59, 21) 0.00292972309131
(34, 18) 0.00292937929307
(74, 59) 0.0029288770396
(107, 59) 0.0029288770396
(113, 59) 0.0029288770396
(117, 59) 0.0029288770396
(76, 68) 0.0029285622012
(74, 67) 0.00292816372929
(107, 67) 0.00292816372929
(113, 67) 0.00292816372929
(117, 67) 0.00292816372929
(78, 68) 0.00292813517801
(96, 39) 0.00292773445847
(121, 48) 0.00292752150231
(79, 66) 0.00292716832324
(74, 42) 0.00292698820699
(107, 42) 0.00292698820699
(113, 42) 0.00292698820699
(117, 42) 0.00292698820699
(18, 6) 0.00292661437127
(114, 7) 0.00292592903471
(94, 10) 0.00292592144648
(80, 37) 0.00292561337208
(37, 3) 0.00292424896756
(87, 82) 0.00292355413193
(84, 23) 0.00292222894934
(103, 69) 0.00292212279896
(106, 33) 0.00292210979842
(51, 10) 0.00292092816249
(120, 16) 0.00292041620292
(68, 42) 0.00291792973596
(124, 103) 0.00291569786567
(98, 89) 0.00291550085892
(126, 7) 0.0029152795825
(105, 98) 0.0029146348893
(77, 31) 0.00291444863641
(74, 24) 0.00291439294835
(107, 24) 0.00291439294835
(113, 24) 0.00291439294835
(117, 24) 0.00291439294835
(67, 4) 0.00291405323242
(122, 38) 0.00291317539329
(52, 46) 0.00291284822499
(63, 27) 0.00291211129029
(32, 3) 0.0029117896798
(48, 45) 0.00291175975076
(67, 55) 0.00291019797751
(112, 97) 0.00290967951398
(82, 76) 0.00290876229467
(66, 9) 0.00290840639602
(76, 48) 0.00290802733066
(122, 50) 0.00290791017385
(121, 87) 0.00290598909114
(99, 59) 0.00290570312892
(25, 6) 0.00290543300497
(25, 20) 0.00290543300497
(99, 42) 0.00290511834868
(87, 83) 0.00290349977267
(89, 72) 0.00290310403935
(68, 27) 0.00290266923131
(122, 55) 0.00290229988197
(96, 6) 0.00290192048646
(96, 20) 0.00290192048646
(96, 74) 0.00290192048646
(92, 67) 0.00290160844662
(63, 28) 0.00290114301583
(106, 103) 0.00290105070693
(110, 98) 0.00290085496677
(79, 9) 0.00290063111429
(60, 51) 0.00290052527619
(70, 66) 0.00290017302023
(74, 38) 0.00289793534316
(107, 38) 0.00289793534316
(113, 38) 0.00289793534316
(117, 38) 0.00289793534316
(120, 78) 0.00289764474431
(127, 123) 0.00289624405977
(108, 96) 0.00289591588983
(86, 70) 0.00289577111034
(99, 24) 0.00289537204479
(119, 114) 0.00289414798453
(114, 58) 0.00289402552853
(37, 11) 0.00289398114393
(100, 59) 0.00289375315733
(82, 68) 0.00289286763824
(59, 50) 0.00289143838362
(127, 73) 0.00289068237651
(81, 2) 0.00289042540769
(60, 18) 0.00288900964138
(57, 45) 0.00288856232643
(73, 57) 0.00288775020375
(124, 100) 0.00288718839775
(91, 23) 0.00288660231156
(92, 39) 0.00288522802827
(114, 3) 0.00288497367473
(130, 24) 0.00288438607829
(76, 7) 0.0028833943639
(119, 102) 0.0028828254367
(58, 10) 0.00288276587849
(119, 66) 0.00288200322032
(73, 63) 0.00288165176297
(100, 79) 0.00288127013975
(123, 33) 0.00288057824725
(100, 28) 0.00288056478276
(121, 27) 0.00288034645086
(119, 86) 0.00287916883241
(110, 87) 0.00287875564657
(78, 7) 0.00287860649324
(99, 38) 0.00287715744755
(121, 15) 0.00287700609656
(50, 49) 0.0028761591745
(81, 9) 0.00287479128626
(90, 3) 0.00287423054201
(66, 39) 0.00287379834873
(59, 55) 0.00287377289567
(88, 7) 0.00287278187898
(92, 22) 0.00287266820106
(66, 15) 0.00287072295261
(127, 10) 0.0028677570005
(82, 75) 0.00286737555414
(102, 70) 0.00286706086335
(121, 28) 0.00286673393495
(102, 98) 0.00286650079668
(87, 81) 0.00286588160026
(81, 48) 0.0028652376159
(119, 105) 0.00286492099579
(34, 24) 0.00286415623824
(63, 12) 0.00286373629183
(77, 70) 0.00286340948375
(86, 58) 0.00286250246954
(72, 70) 0.00286247250325
(110, 72) 0.002862174685
(119, 72) 0.00286194656268
(63, 51) 0.00286131504829
(100, 27) 0.00286099518918
(126, 112) 0.00286086837538
(114, 81) 0.00286022182318
(87, 66) 0.0028601960927
(123, 38) 0.00285993936148
(94, 68) 0.00285987076438
(20, 17) 0.00285973250106
(74, 17) 0.00285973250106
(107, 17) 0.00285973250106
(113, 17) 0.00285973250106
(117, 17) 0.00285973250106
(75, 72) 0.00285952921783
(90, 86) 0.0028591632392
(97, 31) 0.00285847901368
(51, 25) 0.0028577285877
(75, 68) 0.00285743018632
(9, 3) 0.0028552869104
(105, 70) 0.0028551935497
(119, 23) 0.00285505410455
(80, 7) 0.00285408410319
(99, 45) 0.00285388042439
(98, 91) 0.0028534709231
(89, 73) 0.0028529099496
(77, 66) 0.0028512982657
(33, 23) 0.00285101229901
(121, 67) 0.00284947802717
(18, 10) 0.00284910441943
(78, 9) 0.0028490960252
(63, 22) 0.002849043145
(67, 3) 0.00284902609085
(67, 50) 0.0028485562865
(69, 55) 0.00284846374851
(89, 87) 0.00284802471246
(45, 24) 0.0028475627599
(106, 70) 0.00284635804937
(130, 109) 0.00284522094588
(84, 10) 0.00284492224761
(114, 99) 0.00284486517974
(62, 6) 0.00284440672744
(62, 20) 0.00284440672744
(31, 28) 0.0028428290525
(40, 10) 0.00284144740118
(59, 4) 0.00284141236225
(31, 15) 0.00284095540733
(68, 39) 0.00284029419932
(69, 66) 0.00283920455642
(75, 48) 0.0028381905977
(40, 7) 0.00283817041548
(114, 57) 0.00283795039043
(69, 33) 0.00283627968041
(57, 48) 0.00283456875084
(118, 92) 0.00283401319261
(96, 9) 0.0028326212552
(121, 79) 0.00283162454792
(88, 3) 0.00283046550813
(99, 17) 0.00282976993596
(124, 121) 0.00282853509146
(96, 51) 0.00282832233945
(98, 75) 0.00282821675062
(68, 9) 0.00282736709696
(114, 67) 0.00282698292547
(77, 12) 0.00282670152941
(105, 58) 0.00282562563493
(74, 50) 0.00282511820645
(107, 50) 0.00282511820645
(113, 50) 0.00282511820645
(117, 50) 0.00282511820645
(100, 39) 0.00282495872321
(67, 31) 0.00282451003997
(42, 7) 0.00282363721475
(73, 7) 0.00282323365964
(31, 27) 0.00282255162775
(106, 69) 0.00282136245584
(118, 60) 0.00282099953443
(114, 34) 0.00282079156004
(99, 50) 0.00282059897497
(57, 9) 0.00282004477768
(95, 88) 0.00281934950057
(121, 119) 0.00281918022049
(68, 18) 0.00281865083837
(76, 25) 0.002818542382
(74, 62) 0.00281832660843
(107, 62) 0.00281832660843
(113, 62) 0.00281832660843
